Quantity,Product_Price_trans,Total_Cost,Product_Price_prod,Company_Profit,Product_Price,Month,Year,Is_Weekend,Is_High_Profit_Client,City_Cebu City,City_Davao City,City_Makati,City_Mandaluyong,City_Manila,City_Parañaque,City_Pasig,City_Quezon City,City_Taguig,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Price_Segment_Standard
-0.774812079516712,,-0.8712728560098445,89600,1.6339853747231274,-1.1764026376502172,7,2022,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1.4646525416729097,106544.97925907635,0.4300236776258513,100800,-0.05798615943332142,-0.8861082853051248,8,2022,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.1201195230283525,222889.9229549203,2.615219743542397,224000,0.6180713249239876,2.307129590490893,6,2022,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
-1.4638781168058264,210759.8014489568,-1.1290768862584257,196000,-0.03235711324586549,1.5813937096281616,9,2024,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.4638781168058264,123745.15804172322,-1.2641170925791112,134400,-1.5851571961314956,-0.015225228269847183,3,2021,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-0.6025455701944334,160605.71063159578,-0.26973011876315495,168000,0.6501224528469279,0.8556578287654304,4,2023,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.4646525416729097,145162.09735915158,1.3568905482814648,140000,-0.573708963169954,0.1299219479026991,5,2021,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.2916116074835478,102391.22712875452,-1.3500517693286382,95200,0.2504516061333707,-1.031255461477671,3,2023,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.947853013706074,,0.4054709128402721,112000,0.09576835743992038,-0.5958139329600323,9,2021,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.08574604222759764,103377.92636864162,-0.5152577666189466,95200,1.339557627465538,-1.031255461477671,6,2023,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-0.9470785888389907,142284.83462551606,-0.6994035025107903,156800,0.513302471503871,0.5653634764203379,10,2022,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.08574604222759764,107914.37933409296,-0.20834820679920704,112000,-0.05798615943332142,-0.5958139329600323,4,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1.6369190509951883,109347.01750389877,0.6571367518924586,106400,-0.35855934490548197,-0.7409611091325785,12,2023,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-1.636144626128105,158091.28746141505,-1.3930191077034018,151200,-0.05798615943332142,0.4202163002477916,10,2022,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-0.08574604222759764,241093.1443694232,0.6509985606960638,224000,1.232378023363178,2.307129590490893,10,2021,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.08652046709468095,141578.710505847,0.4300236776258513,151200,-0.5457679675577237,0.4202163002477916,2,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.774812079516712,,-1.037004018312504,95200,1.531350628464341,-1.031255461477671,5,2022,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-1.2916116074835478,,-0.5766396785828946,224000,1.049793299560485,2.307129590490893,5,2022,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.4310534857392382,184039.0226478925,0.6509985606960638,168000,-0.08361520562077736,0.8556578287654304,8,2024,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.2587869764169596,148830.09486159886,0.43616186882224606,140000,1.4208117816080352,0.1299219479026991,5,2024,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.4646525416729097,160414.89053533183,1.878636799975022,156800,-1.7646198001981686,0.5653634764203379,8,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7755865043837954,151951.20178657523,1.0192900324797514,156800,1.449385105268067,0.5653634764203379,9,2023,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.4310534857392382,187921.9707563237,0.7983151494095387,179200,1.59482055626242,1.1459521811105229,10,2022,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.08652046709468095,,0.5896166487321158,196000,-1.5661083136914744,1.5813937096281616,8,2021,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.08574604222759764,116233.10484205802,-0.4538758546549987,112000,1.204990314792774,-0.5958139329600323,8,2024,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.2916116074835478,177269.01074136738,-0.9694839151521611,179200,-0.21881484634134288,1.1459521811105229,5,2024,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.08652046709468095,141498.8995613937,0.06173220584216379,134400,-1.7646198001981686,-0.015225228269847183,3,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.25801255154987623,104674.10023760686,-0.7239562672963695,95200,-0.5457679675577237,-1.031255461477671,4,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.774812079516712,113616.11203696496,-0.8221673264386862,112000,1.449385105268067,-0.5958139329600323,3,2021,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1.4646525416729097,169702.40591547184,1.7558729760471263,168000,-1.252987368520752,0.8556578287654304,8,2024,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.6025455701944334,95132.47508721208,-0.9694839151521611,89600,1.2048322327808239,-1.1764026376502172,12,2020,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.08574604222759764,,-0.5766396785828946,89600,-1.23247622747019,-1.1764026376502172,8,2023,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.4646525416729097,87600.3198505344,0.31953623609074505,95200,-0.05798615943332142,-1.031255461477671,3,2021,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
-1.2916116074835478,141752.79292926408,-1.0983859302764518,140000,-0.05798615943332142,0.1299219479026991,6,2022,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.947853013706074,184595.10426175897,1.3875815042634387,168000,-0.6186437750668505,0.8556578287654304,9,2024,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
-1.1193450981612691,130046.13489927052,-0.7914763704567123,140000,1.3018945881183592,0.1299219479026991,6,2022,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7755865043837954,161848.4118444253,0.76148600223117,151200,1.049793299560485,0.4202163002477916,11,2021,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.6025455701944334,154604.60558444785,-0.4538758546549987,168000,-1.6262189987356077,0.8556578287654304,1,2024,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.947853013706074,160744.7424348349,1.203435768371595,168000,-1.4511036499975702,0.8556578287654304,8,2021,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.2916116074835478,170103.4952340756,-1.0063130623305299,168000,-0.29014935423395344,0.8556578287654304,12,2022,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9470785888389907,166372.26047601845,-0.6994035025107903,156800,0.6092582527577538,0.5653634764203379,6,2021,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.9470785888389907,98348.0987085968,-0.9326547679737924,95200,-0.8592050767523467,-1.031255461477671,9,2024,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.292386032350631,191865.8777266378,1.9768478591173388,179200,-0.947770523947549,1.1459521811105229,4,2023,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.292386032350631,105544.33952615608,0.6571367518924586,106400,1.049793299560485,-0.7409611091325785,4,2023,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.292386032350631,,2.09347349184884,196000,-0.05798615943332142,1.5813937096281616,11,2020,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.947853013706074,103000.74352604902,0.2090487945556388,100800,-0.05798615943332142,-0.8861082853051248,3,2022,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.8084111354503836,103908.50984399272,-1.4482628284709549,100800,-0.573708963169954,-0.8861082853051248,6,2024,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.9470785888389907,156408.64993528827,-0.6380215905468425,168000,-0.05798615943332142,0.8556578287654304,5,2022,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.1193450981612691,102820.9381495435,-1.0063130623305299,100800,-1.8221221320451204,-0.8861082853051248,2,2024,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9470785888389907,175224.47114178885,-0.4538758546549987,168000,0.5889447142221295,0.8556578287654304,3,2023,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.25801255154987623,134913.4726420455,-0.20834820679920704,123200,0.9278330273407642,-0.3055195806149397,2,2022,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.1193450981612691,131147.88913465323,-0.9940366799377404,128800,1.4504521588487322,-0.16037240444239345,11,2021,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.1201195230283525,147779.8506633818,0.9456317381230138,134400,1.59482055626242,-0.015225228269847183,9,2021,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.08574604222759764,105434.57547931973,-0.564363296190105,100800,-0.2350577730692448,-0.8861082853051248,5,2024,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.947853013706074,118755.57154855313,0.4054709128402721,112000,0.6092582527577538,-0.5958139329600323,10,2021,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.4310534857392382,141571.51322480384,0.2765688977159815,128800,-0.08361520562077736,-0.16037240444239345,12,2021,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.6033199950615168,107263.84366479564,-0.011926088514573711,100800,-1.0911904292895345,-0.8861082853051248,7,2022,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.9470785888389907,,-1.0185894447233195,123200,1.531350628464341,-0.3055195806149397,11,2022,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-1.2916116074835478,,-1.067694974294478,112000,-1.2071040645521534,-0.5958139329600323,1,2023,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.9470785888389907,83863.736756466,-1.0063130623305299,84000,0.06138551984071196,-1.3215498138227635,4,2021,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-1.1193450981612691,108901.64286708212,-1.208873371811558,106400,-0.05798615943332142,-0.7409611091325785,4,2023,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
-0.6025455701944334,190251.0482126893,-0.3802175602982612,179200,-0.09922580430087773,1.1459521811105229,3,2023,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.6025455701944334,128187.7318904306,-0.5705014873864998,128800,-0.05798615943332142,-0.16037240444239345,7,2021,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.6369190509951883,206794.28050408937,2.523146875596475,196000,1.6339853747231274,1.5813937096281616,11,2023,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.292386032350631,163528.32074206884,1.2586794891391482,151200,-0.05798615943332142,0.4202163002477916,4,2021,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.947853013706074,152117.76541522297,1.203435768371595,168000,-1.7120180107216783,0.8556578287654304,10,2022,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.947853013706074,104998.95366752034,0.31953623609074505,100800,0.9278330273407642,-0.8861082853051248,6,2021,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.25801255154987623,96246.31394821306,-0.5152577666189466,95200,-1.5850781551255204,-1.031255461477671,9,2022,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
-1.2916116074835478,162269.3023970475,-1.0063130623305299,168000,-0.9787545982898243,0.8556578287654304,7,2022,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1.292386032350631,163097.19389081703,1.5348980929769138,156800,-1.0219505080552664,0.5653634764203379,8,2022,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.774812079516712,152513.17409046597,-0.48456681063697266,140000,1.0287288714680964,0.1299219479026991,7,2022,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2916116074835478,137641.7614919734,-0.8958256207954237,151200,1.3290451736708377,0.4202163002477916,11,2022,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-1.636144626128105,105417.36026541964,-1.4482628284709549,100800,-0.20672157242713854,-0.8861082853051248,10,2024,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-1.636144626128105,99870.2218200304,-1.4482628284709549,100800,-1.0628937491504158,-0.8861082853051248,9,2024,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.08574604222759764,151641.79332884483,0.09856135302053254,151200,0.8936477922564938,0.4202163002477916,8,2022,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.292386032350631,101680.82652561652,0.6509985606960638,112000,0.9567225150246969,-0.5958139329600323,8,2021,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1.292386032350631,191376.31687971856,2.3083101837226576,196000,-1.5850781551255204,1.5813937096281616,1,2021,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.08652046709468095,84500.05283143194,-0.47842861944057785,89600,-1.8221221320451204,-1.1764026376502172,1,2024,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.2587869764169596,218875.35187667463,1.142053856407647,224000,-0.8734324578278811,2.307129590490893,5,2022,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1201195230283525,82159.19111725902,0.006488485074610664,84000,0.45050439225658107,-1.3215498138227635,1,2021,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.25801255154987623,151139.15595824635,0.09856135302053254,151200,-0.2350577730692448,0.4202163002477916,12,2020,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.4638781168058264,176448.56319073474,-1.1904587982223738,168000,1.3635465727790088,0.8556578287654304,3,2023,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.292386032350631,,2.615219743542397,224000,1.204990314792774,2.307129590490893,5,2022,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.774812079516712,115681.41372102968,-0.944931150366582,112000,0.9567225150246969,-0.5958139329600323,2,2024,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0.947853013706074,108641.61702588436,0.4238854864294565,106400,-0.573708963169954,-0.7409611091325785,11,2022,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.7755865043837954,162506.38511779875,1.0192900324797514,168000,1.59482055626242,0.8556578287654304,3,2024,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.292386032350631,183310.2074673072,2.173269977401972,179200,0.2504516061333707,1.1459521811105229,11,2020,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.6033199950615168,92213.84453308376,-0.011926088514573711,100800,-1.23247622747019,-0.8861082853051248,4,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.2587869764169596,170160.19274658096,0.46685282480422,168000,-0.5855651140662327,0.8556578287654304,11,2020,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.1193450981612691,75943.08246453946,-1.2825316661682955,84000,0.7087708792805202,-1.3215498138227635,11,2022,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.4646525416729097,144758.7228621528,1.4244106514418076,151200,-1.671667577171343,0.4202163002477916,12,2023,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.4638781168058264,85230.17025938461,-1.3746045341142175,84000,-1.2071040645521534,-1.3215498138227635,1,2021,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.25801255154987623,97574.64229438636,-0.6748507377252112,100800,-0.22422915525064352,-0.8861082853051248,3,2024,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.2916116074835478,107741.13064878792,-1.3377753869358486,100800,-1.8221221320451204,-0.8861082853051248,5,2023,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.6025455701944334,145919.92900093284,-0.48456681063697266,140000,-0.573708963169954,0.1299219479026991,7,2021,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.292386032350631,112346.74143720766,0.5405111191609575,106400,-0.05798615943332142,-0.7409611091325785,7,2023,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.774812079516712,189940.47942726687,-0.5766396785828946,179200,-0.5855651140662327,1.1459521811105229,8,2022,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.08574604222759764,177689.48274149,0.09856135302053254,168000,-0.05798615943332142,0.8556578287654304,3,2024,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.1201195230283525,180318.09155612305,2.3083101837226576,196000,1.531350628464341,1.5813937096281616,5,2024,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.636144626128105,104333.86047275942,-1.3132226221502694,112000,-0.947770523947549,-0.5958139329600323,6,2024,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1.292386032350631,136794.2284869184,1.1236392828184627,128800,-0.21881484634134288,-0.16037240444239345,11,2020,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-1.8084111354503836,144109.21009185282,-1.386880916507007,156800,-0.8592050767523467,0.5653634764203379,5,2024,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.292386032350631,126765.33884106192,0.8719734437662763,123200,-0.05798615943332142,-0.3055195806149397,3,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.292386032350631,85902.82884460222,0.09856135302053254,84000,0.5459068864686375,-1.3215498138227635,10,2021,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.809185560317467,87207.89868912824,0.2827070889123763,84000,1.3618076706475546,-1.3215498138227635,1,2024,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.25801255154987623,170989.53366674672,0.09856135302053254,168000,1.049793299560485,0.8556578287654304,10,2021,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.25801255154987623,208430.22700451245,0.3747799568582982,196000,0.06138551984071196,1.5813937096281616,1,2024,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.9470785888389907,118864.33997906873,-0.7116798849035799,128800,-0.05798615943332142,-0.16037240444239345,8,2024,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.25801255154987623,207435.3057854793,0.8965262085518554,224000,-1.2071040645521534,2.307129590490893,3,2024,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.2587869764169596,95524.8564335152,-0.2329009715847862,100800,1.4504521588487322,-0.8861082853051248,5,2021,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1.6369190509951883,154201.4338246184,2.1241644478308137,168000,0.9278330273407642,0.8556578287654304,9,2024,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.9470785888389907,103765.03389864958,-1.0063130623305299,100800,-1.5850781551255204,-0.8861082853051248,2,2023,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.43027906087215484,100538.626152184,-0.7239562672963695,95200,-1.0219505080552664,-1.031255461477671,7,2024,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.774812079516712,110717.10272248022,-1.0063130623305299,100800,-1.4511036499975702,-0.8861082853051248,6,2023,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-1.1193450981612691,162599.63724409652,-1.0431422095088987,156800,-1.0911904292895345,0.5653634764203379,10,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.4310534857392382,136687.37000836225,0.5957548399285106,151200,1.6339853747231274,0.4202163002477916,8,2023,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.08652046709468095,152564.11862553252,0.3318126184835346,156800,1.3635465727790088,0.5653634764203379,6,2023,1,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.4310534857392382,97515.9209799891,-0.2329009715847862,100800,0.6501224528469279,-0.8861082853051248,11,2021,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-0.9470785888389907,96094.057362997,-0.975622106348556,106400,1.6339853747231274,-0.7409611091325785,6,2023,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-1.1193450981612691,115048.5553265814,-1.1904587982223738,112000,-0.1831278321435438,-0.5958139329600323,9,2021,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.7755865043837954,106817.0972003646,0.15994326498448044,112000,1.3618076706475546,-0.5958139329600323,1,2024,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
-0.9470785888389907,141345.31361595303,-0.9940366799377404,128800,-0.5818501867853987,-0.16037240444239345,2,2021,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.1193450981612691,102696.51806455832,-1.208873371811558,106400,-1.252987368520752,-0.7409611091325785,2,2021,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
-0.43027906087215484,183736.9738765265,-0.0855843828713112,168000,-0.20672157242713854,0.8556578287654304,10,2024,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-1.2916116074835478,157598.6137305079,-1.0063130623305299,168000,1.393068388510743,0.8556578287654304,6,2023,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-0.08574604222759764,119667.61697314044,-0.07330800047852162,123200,1.2048322327808239,-0.3055195806149397,6,2024,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.2916116074835478,172265.80331910335,-0.8221673264386862,168000,-0.35855934490548197,0.8556578287654304,9,2023,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.774812079516712,136282.2195380804,-0.48456681063697266,140000,-1.2071040645521534,0.1299219479026991,12,2023,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.6033199950615168,133726.74223977342,0.3318126184835346,123200,-0.5818501867853987,-0.3055195806149397,7,2023,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0.7755865043837954,111981.21257084004,0.1906342209664544,106400,1.4208117816080352,-0.7409611091325785,11,2020,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1.6369190509951883,115386.77343731456,0.6571367518924586,106400,1.3618076706475546,-0.7409611091325785,5,2022,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.4310534857392382,108594.79335453386,-0.04261704449654767,106400,-0.5818501867853987,-0.7409611091325785,8,2021,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-1.2916116074835478,154776.31624967942,-0.8712728560098445,156800,-1.7993978428272528,0.5653634764203379,10,2022,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.7755865043837954,106410.57177554056,0.09856135302053254,100800,1.449385105268067,-0.8861082853051248,7,2021,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.9470785888389907,169460.61277494184,-0.6380215905468425,168000,1.59482055626242,0.8556578287654304,2,2021,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.6033199950615168,162040.2319544383,0.8351442965879076,168000,-0.08361520562077736,0.8556578287654304,8,2023,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.25801255154987623,192154.5780936657,0.4054709128402721,179200,-0.9905317081801278,1.1459521811105229,6,2021,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.1201195230283525,173987.90629250422,1.7558729760471263,168000,0.6180713249239876,0.8556578287654304,7,2023,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
